Index,Time,Position1 - m,Load1 - kg,PauseCycle,Mark1,Mark2,Motion,Upper Limit,Lower Limit,Emergency Stop
95,3387,0.026137,2.178349,0,0,0,1,0,0,0
96,3419,0.026415,2.069431,0,0,0,1,0,0,0
97,3450,0.026694,1.976074,0,0,0,1,0,0,0
98,3481,0.026973,1.882716,0,0,0,1,0,0,0
99,3512,0.027252,1.789358,0,0,0,1,0,0,0
100,3559,0.027530,1.664881,0,0,0,1,0,0,0
101,3590,0.027810,0.124477,0,0,0,1,0,0,0
102,3622,0.028088,0.031119,0,0,0,1,0,0,0
103,3653,0.028367,0.031119,0,0,0,1,0,0,0
104,3684,0.028646,0.015560,0,0,0,1,0,0,0
105,3715,0.028925,0.031119,0,0,0,1,0,0,0
