Index,Time,Position1 - m,Load1 - kg,PauseCycle,Mark1,Mark2,Motion,Upper Limit,Lower Limit,Emergency Stop
40,1600,0.010165,0.015560,0,0,0,1,0,0,0
41,1632,0.010444,0.031119,0,0,0,1,0,0,0
42,1678,0.010723,0.031119,0,0,0,1,0,0,0
43,1710,0.011002,0.015560,0,0,0,1,0,0,0
44,1741,0.011281,0.015560,0,0,0,1,0,0,0
45,1772,0.011560,0.015560,0,0,0,1,0,0,0
46,1803,0.011838,0.015560,0,0,0,1,0,0,0
47,1835,0.012118,0.015560,0,0,0,1,0,0,0
48,1866,0.012396,0.015560,0,0,0,1,0,0,0
49,1898,0.012676,0.015560,0,0,0,1,0,0,0
50,1930,0.012954,0.015560,0,0,0,1,0,0,0
51,1961,0.013233,0.015560,0,0,0,1,0,0,0
52,1992,0.013511,0.031119,0,0,0,1,0,0,0
53,2039,0.013790,0.031119,0,0,0,1,0,0,0
54,2071,0.014069,0.031119,0,0,0,1,0,0,0
55,2103,0.014348,0.031119,0,0,0,1,0,0,0
56,2134,0.014627,0.015560,0,0,0,1,0,0,0
57,2166,0.014906,0.031119,0,0,0,1,0,0,0
58,2197,0.015184,0.031119,0,0,0,1,0,0,0
59,2228,0.015463,0.015560,0,0,0,1,0,0,0
60,2259,0.015743,0.015560,0,0,0,1,0,0,0
61,2290,0.016022,0.031119,0,0,0,1,0,0,0
62,2322,0.016301,0.031119,0,0,0,1,0,0,0
63,2353,0.016579,0.031119,0,0,0,1,0,0,0
64,2384,0.016858,0.031119,0,0,0,1,0,0,0
65,2447,0.017136,0.015560,0,0,0,1,0,0,0
66,2478,0.017416,0.031119,0,0,0,1,0,0,0
67,2509,0.017694,0.015560,0,0,0,1,0,0,0
68,2540,0.017973,0.015560,0,0,0,1,0,0,0
69,2572,0.018251,0.015560,0,0,0,1,0,0,0
70,2603,0.018531,0.015560,0,0,0,1,0,0,0
71,2634,0.018809,0.015560,0,0,0,1,0,0,0
72,2665,0.019089,0.015560,0,0,0,1,0,0,0
73,2697,0.019367,0.015560,0,0,0,1,0,0,0
74,2728,0.019647,0.015560,0,0,0,1,0,0,0
75,2759,0.019926,0.015560,0,0,0,1,0,0,0
76,2790,0.020204,0.015560,0,0,0,1,0,0,0
77,2837,0.020484,0.015560,0,0,0,1,0,0,0
78,2868,0.020762,0.015560,0,0,0,1,0,0,0
79,2900,0.021042,0.015560,0,0,0,1,0,0,0
80,2931,0.021320,0.015560,0,0,0,1,0,0,0
81,2962,0.021599,0.015560,0,0,0,1,0,0,0
82,2993,0.021878,0.015560,0,0,0,1,0,0,0
83,3025,0.022157,0.015560,0,0,0,1,0,0,0
84,3056,0.022435,0.015560,0,0,0,1,0,0,0
85,3087,0.022714,0.015560,0,0,0,1,0,0,0
86,3134,0.022993,0.015560,0,0,0,1,0,0,0
87,3165,0.023272,0.031119,0,0,0,1,0,0,0
88,3212,0.023551,0.015560,0,0,0,1,0,0,0
89,3245,0.023830,0.015560,0,0,0,1,0,0,0
90,3276,0.024108,0.015560,0,0,0,1,0,0,0
91,3307,0.024388,0.015560,0,0,0,1,0,0,0
92,3339,0.024667,0.015560,0,0,0,1,0,0,0
93,3370,0.024945,0.015560,0,0,0,1,0,0,0
94,3401,0.025225,0.015560,0,0,0,1,0,0,0
95,3432,0.025503,0.015560,0,0,0,1,0,0,0
96,3465,0.025782,0.015560,0,0,0,1,0,0,0
97,3496,0.026061,0.015560,0,0,0,1,0,0,0
98,3527,0.026340,0.015560,0,0,0,1,0,0,0
99,3559,0.026619,0.031119,0,0,0,1,0,0,0
100,3606,0.026898,0.015560,0,0,0,1,0,0,0
101,3637,0.027176,0.015560,0,0,0,1,0,0,0
102,3668,0.027455,0.015560,0,0,0,1,0,0,0
103,3699,0.027734,0.015560,0,0,0,1,0,0,0
104,3731,0.028013,0.015560,0,0,0,1,0,0,0
105,3762,0.028291,0.015560,0,0,0,1,0,0,0
106,3793,0.028571,0.015560,0,0,0,1,0,0,0
107,3824,0.028850,0.015560,0,0,0,1,0,0,0
108,3855,0.029129,0.015560,0,0,0,1,0,0,0
109,3887,0.029408,0.015560,0,0,0,1,0,0,0
110,3934,0.029686,0.015560,0,0,0,1,0,0,0
111,3965,0.029966,0.015560,0,0,0,1,0,0,0
112,4012,0.030245,0.015560,0,0,0,1,0,0,0
113,4043,0.030524,0.015560,0,0,0,1,0,0,0
114,4074,0.030801,0.015560,0,0,0,1,0,0,0
115,4105,0.031080,0.015560,0,0,0,1,0,0,0
116,4137,0.031359,0.015560,0,0,0,1,0,0,0
117,4168,0.031638,0.015560,0,0,0,1,0,0,0
118,4199,0.031917,0.015560,0,0,0,1,0,0,0
119,4230,0.032196,0.015560,0,0,0,1,0,0,0
120,4262,0.032474,0.015560,0,0,0,1,0,0,0
121,4293,0.032753,0.015560,0,0,0,1,0,0,0
122,4324,0.033032,0.015560,0,0,0,1,0,0,0
123,4355,0.033312,0.015560,0,0,0,1,0,0,0
124,4402,0.033591,0.015560,0,0,0,1,0,0,0
125,4433,0.033869,0.015560,0,0,0,1,0,0,0
126,4465,0.034148,0.015560,0,0,0,1,0,0,0
127,4496,0.034427,0.015560,0,0,0,1,0,0,0
128,4527,0.034706,0.015560,0,0,0,1,0,0,0
129,4574,0.034984,0.000000,0,0,0,1,0,0,0
130,4605,0.035264,0.015560,0,0,0,1,0,0,0
131,4637,0.035542,0.015560,0,0,0,1,0,0,0
132,4668,0.035821,0.015560,0,0,0,1,0,0,0
