Index,Time,Position1 - m,Load1 - kg,PauseCycle,Mark1,Mark2,Motion,Upper Limit,Lower Limit,Emergency Stop
56,2102,0.015242,4.185542,0,0,0,1,0,0,0
57,2133,0.015521,4.185542,0,0,0,1,0,0,0
58,2171,0.015800,4.169982,0,0,0,1,0,0,0
59,2187,0.016079,4.154422,0,0,0,1,0,0,0
60,2218,0.016358,4.138863,0,0,0,1,0,0,0
61,2250,0.016636,4.123303,0,0,0,1,0,0,0
62,2287,0.016915,4.123303,0,0,0,1,0,0,0
63,2334,0.017194,4.107744,0,0,0,1,0,0,0
64,2372,0.017473,4.092184,0,0,0,1,0,0,0
65,2387,0.017752,4.092184,0,0,0,1,0,0,0
66,2419,0.018031,4.076624,0,0,0,1,0,0,0
67,2450,0.018310,4.061065,0,0,0,1,0,0,0
68,2487,0.018588,4.045505,0,0,0,1,0,0,0
69,2518,0.018867,4.029945,0,0,0,1,0,0,0
70,2550,0.019146,4.029945,0,0,0,1,0,0,0
71,2587,0.019425,4.014386,0,0,0,1,0,0,0
72,2618,0.019704,3.983266,0,0,0,1,0,0,0
73,2650,0.019983,3.967707,0,0,0,1,0,0,0
74,2703,0.020261,3.936588,0,0,0,1,0,0,0
75,2734,0.020541,3.905468,0,0,0,1,0,0,0
76,2750,0.020819,3.874349,0,0,0,1,0,0,0
77,2787,0.021098,3.843230,0,0,0,1,0,0,0
78,2834,0.021377,3.796551,0,0,0,1,0,0,0
79,2872,0.021656,3.765432,0,0,0,1,0,0,0
80,2888,0.021935,3.718753,0,0,0,1,0,0,0
81,2919,0.022213,3.687633,0,0,0,1,0,0,0
82,2950,0.022493,3.672074,0,0,0,1,0,0,0
83,2988,0.022771,3.687633,0,0,0,1,0,0,0
84,3019,0.023050,3.718753,0,0,0,1,0,0,0
85,3050,0.023329,3.765432,0,0,0,1,0,0,0
86,3088,0.023608,3.827670,0,0,0,1,0,0,0
87,3119,0.023886,3.889909,0,0,0,1,0,0,0
88,3173,0.024166,3.936588,0,0,0,1,0,0,0
89,3188,0.024444,3.998826,0,0,0,1,0,0,0
90,3219,0.024723,4.045505,0,0,0,1,0,0,0
91,3251,0.025002,4.092184,0,0,0,1,0,0,0
92,3288,0.025281,4.123303,0,0,0,1,0,0,0
93,3320,0.025560,4.123303,0,0,0,1,0,0,0
94,3351,0.025839,4.092184,0,0,0,1,0,0,0
95,3388,0.026117,4.045505,0,0,0,1,0,0,0
96,3421,0.026397,3.967707,0,0,0,1,0,0,0
97,3452,0.026676,3.905468,0,0,0,1,0,0,0
98,3488,0.026954,3.858789,0,0,0,1,0,0,0
99,3535,0.027233,3.812110,0,0,0,1,0,0,0
100,3573,0.027511,3.749872,0,0,0,1,0,0,0
101,3589,0.027791,3.640954,0,0,0,1,0,0,0
102,3621,0.028069,0.108917,0,0,0,1,0,0,0
103,3652,0.028349,0.015560,0,0,0,1,0,0,0
104,3689,0.028627,0.015560,0,0,0,1,0,0,0
105,3720,0.028907,0.015560,0,0,0,1,0,0,0
106,3751,0.029185,0.031119,0,0,0,1,0,0,0
